policy_id,customer_id,agent_id,last_payment_dt,policy_issue_dt,sum_assured,policy_premium,nb_riders,rider_premium,time_stamp_x,last_termination_dt,time_stamp_y,customer_marital_cd,customer_age,customer_social_group,customer_income,customer_additional_products,time_stamp_x,agent_age,agent_tenure,agent_active_portfolio,agent_inactive_portfolio,time_stamp_y,contact_channel_broker,contact_channel_direct,contact_channel_partnership,product_code_BP_00170090,product_code_BP_00334803,product_code_BP_00479053,product_code_BP_01087308,product_code_BP_01127451,product_code_BP_01183560,product_code_BP_01260044,product_code_BP_01308135,product_code_BP_01653768,product_code_BP_01817929,product_code_BP_01976597,product_code_BP_02048854,product_code_BP_02051691,product_code_BP_02392541,product_code_BP_02399030,product_code_BP_02483900,product_code_BP_02602657,product_code_BP_02713903,product_code_BP_03569413,product_code_BP_03610818,product_code_BP_03740581,product_code_BP_03765630,product_code_BP_03919759,product_code_BP_03922794,product_code_BP_04023598,product_code_BP_04044020,product_code_BP_04229248,product_code_BP_04345985,product_code_BP_04399222,product_code_BP_04624090,product_code_BP_04707731,product_code_BP_04904952,product_code_BP_05169954,product_code_BP_05367939,product_code_BP_05538098,product_code_BP_06134513,product_code_BP_06342177,product_code_BP_06646153,product_code_BP_06758239,product_code_BP_07119562,product_code_BP_07570704,product_code_BP_07665809,product_code_BP_07668115,product_code_BP_07897771,product_code_BP_08252793,product_code_BP_08384630,product_code_BP_08525135,product_code_BP_09034941,product_code_BP_09208081,product_code_BP_09391664,product_code_BP_09426101,product_code_BP_09740724,product_code_BP_09825120,product_code_BP_09828249,policy_status_cd_B,last_policy_status_cancelled,customer_origin_new,customer_gender_F,customer_gender_M,agent_status_inactive
P_01631571,C_05089674,AG_01711147,2016-12-31,2016-11-30,1360000.0,1300.0,2.0,1100.0,2017-01-31,,2018-01-31,0,35.0,8.0,70000.0,3,2017-01-31,30.0,3,106.0,65.0,2017-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
P_03320383,C_01247671,AG_01711147,2016-09-30,2016-09-30,2439000.0,3800.0,1.0,1500.0,2017-01-31,,2018-01-31,2,45.0,7.0,320000.0,1,2017-01-31,30.0,3,106.0,65.0,2017-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
P_02640681,C_01919774,AG_01711147,2016-11-30,2016-11-30,1360000.0,2700.0,2.0,2100.0,2017-01-31,,2018-01-31,2,40.0,6.0,175000.0,1,2017-01-31,30.0,3,106.0,65.0,2017-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
P_08751154,C_04936346,AG_09545876,2016-04-30,2016-04-30,1720000.0,2100.0,2.0,1700.0,2017-01-31,,2018-01-31,1,30.0,6.0,70000.0,1,2017-01-31,60.0,4,53.0,50.0,2017-01-31,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
P_04005253,C_05955858,AG_09545876,2016-04-30,2016-03-31,1720000.0,1500.0,0.0,0.0,2017-01-31,,2018-01-31,2,35.0,4.0,60000.0,1,2017-01-31,60.0,4,53.0,50.0,2017-01-31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
P_00578180,C_01022293,AG_09545876,2016-02-29,2013-01-31,1180000.0,1400.0,1.0,1200.0,2017-01-31,,2018-01-31,1,25.0,5.0,70000.0,1,2017-01-31,60.0,4,53.0,50.0,2017-01-31,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
P_08749682,C_01383112,AG_00317622,2016-10-31,2015-10-31,1360000.0,1400.0,1.0,1100.0,2017-01-31,2017-07-31,2018-01-31,1,30.0,3.0,65000.0,1,2017-01-31,30.0,1,71.0,51.0,2017-01-31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0
P_04698040,C_04997706,AG_00317622,2016-07-31,2016-04-30,1360000.0,1300.0,2.0,1100.0,2017-01-31,2017-04-30,2018-01-31,2,25.0,4.0,245000.0,2,2017-01-31,30.0,1,71.0,51.0,2017-01-31,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
P_04498571,C_00353483,AG_00317622,2016-12-31,2015-12-31,1360000.0,1400.0,1.0,1100.0,2017-01-31,,2018-01-31,1,30.0,1.0,60000.0,2,2017-01-31,30.0,1,71.0,51.0,2017-01-31,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P_03591536,C_00512295,AG_00317622,2016-02-29,2016-02-29,1360000.0,1500.0,1.0,1100.0,2017-01-31,,2018-01-31,1,30.0,1.0,60000.0,1,2017-01-31,30.0,1,71.0,51.0,2017-01-31,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
P_03017788,C_09384042,AG_00317622,2016-05-31,2015-05-31,1144000.0,1500.0,1.0,1200.0,2017-01-31,,2018-01-31,1,30.0,4.0,235000.0,2,2017-01-31,30.0,1,71.0,51.0,2017-01-31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
P_02531634,C_01918194,AG_00317622,2016-04-30,2016-03-31,1360000.0,1400.0,1.0,1100.0,2017-01-31,,2018-01-31,2,25.0,4.0,45000.0,2,2017-01-31,30.0,1,71.0,51.0,2017-01-31,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
P_08749482,C_01237076,AG_00503293,2016-07-31,2013-09-30,1216000.0,1800.0,1.0,1200.0,2017-01-31,,2018-01-31,2,50.0,3.0,70000.0,1,2017-01-31,55.0,19,68.0,55.0,2017-01-31,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
P_07134200,C_03519370,AG_00503293,2016-05-31,2016-05-31,1072000.0,1200.0,2.0,1100.0,2017-01-31,,2018-01-31,2,35.0,7.0,80000.0,2,2017-01-31,55.0,19,68.0,55.0,2017-01-31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
P_05416032,C_08150217,AG_00503293,2016-07-31,2013-08-31,1180000.0,3000.0,2.0,2400.0,2017-01-31,,2018-01-31,1,50.0,3.0,135000.0,2,2017-01-31,55.0,19,68.0,55.0,2017-01-31,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
P_01583367,C_08150217,AG_00503293,2016-07-31,2013-09-30,1216000.0,1800.0,1.0,1200.0,2017-01-31,,2018-01-31,1,50.0,3.0,135000.0,2,2017-01-31,55.0,19,68.0,55.0,2017-01-31,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
P_01191502,C_05942663,AG_00503293,2016-08-31,2016-08-31,1072000.0,1200.0,2.0,1200.0,2017-01-31,,2018-01-31,2,35.0,7.0,85000.0,2,2017-01-31,55.0,19,68.0,55.0,2017-01-31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
P_08746859,C_03104113,AG_06398996,2016-07-31,2014-07-31,1144000.0,2400.0,2.0,1800.0,2017-01-31,,2018-01-31,1,40.0,4.0,70000.0,2,2017-01-31,35.0,3,132.0,58.0,2017-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
P_07467578,C_05141893,AG_06398996,2016-09-30,2014-02-28,1360000.0,2600.0,3.0,1800.0,2017-01-31,,2018-01-31,2,35.0,7.0,75000.0,3,2017-01-31,35.0,3,132.0,58.0,2017-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
P_05368286,C_05141893,AG_06398996,2016-12-31,2014-12-31,1396000.0,1700.0,1.0,1100.0,2017-01-31,,2018-01-31,2,35.0,7.0,75000.0,3,2017-01-31,35.0,3,132.0,58.0,2017-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
P_02214547,C_04433341,AG_06398996,2016-04-30,2016-04-30,1360000.0,2200.0,2.0,1600.0,2017-01-31,,2018-01-31,1,30.0,3.0,55000.0,2,2017-01-31,35.0,3,132.0,58.0,2017-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P_08745136,C_07151455,AG_02800094,2016-12-31,2013-12-31,1144000.0,1600.0,2.0,1400.0,2017-01-31,,2018-01-31,1,35.0,7.0,70000.0,1,2017-01-31,35.0,4,78.0,62.0,2017-01-31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
P_02856302,C_08683292,AG_02800094,2016-09-30,2014-09-30,1072000.0,1500.0,2.0,1300.0,2017-01-31,,2018-01-31,1,35.0,2.0,55000.0,2,2017-01-31,35.0,4,78.0,62.0,2017-01-31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
P_01437284,C_06886207,AG_02800094,2016-11-30,2013-11-30,1144000.0,1500.0,2.0,1400.0,2017-01-31,2017-11-30,2018-01-31,1,35.0,4.0,70000.0,2,2017-01-31,35.0,4,78.0,62.0,2017-01-31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
P_08744512,C_07946125,AG_05983382,2016-09-30,2016-09-30,1720000.0,5900.0,2.0,2900.0,2017-01-31,,2018-01-31,2,50.0,2.0,80000.0,1,2017-01-31,40.0,3,86.0,74.0,2017-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
P_08272095,C_00120046,AG_05983382,2016-02-29,2016-02-29,1144000.0,1300.0,1.0,1100.0,2017-01-31,,2018-01-31,0,-0.0,3.0,70000.0,2,2017-01-31,40.0,3,86.0,74.0,2017-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P_07163852,C_00120046,AG_05983382,2016-02-29,2016-03-31,1144000.0,1200.0,1.0,1100.0,2017-01-31,,2018-01-31,0,-0.0,3.0,70000.0,2,2017-01-31,40.0,3,86.0,74.0,2017-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P_03277663,C_05851717,AG_05983382,2016-12-31,2015-06-30,1360000.0,1900.0,0.0,0.0,2017-01-31,,2018-01-31,2,40.0,5.0,200000.0,7,2017-01-31,40.0,3,86.0,74.0,2017-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P_03805286,C_01288351,AG_05983382,2016-12-31,2013-11-30,1360000.0,5600.0,2.0,4000.0,2017-01-31,2018-01-31,2018-01-31,2,45.0,2.0,155000.0,4,2017-01-31,40.0,3,86.0,74.0,2017-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
P_00931341,C_09848748,AG_05983382,2016-07-31,2014-07-31,1144000.0,3800.0,2.0,2600.0,2017-01-31,,2018-01-31,2,55.0,2.0,60000.0,1,2017-01-31,40.0,3,86.0,74.0,2017-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
P_08740030,C_04720273,AG_02521104,2016-07-31,2015-07-31,1227000.0,1800.0,0.0,0.0,2017-01-31,,2018-01-31,2,50.0,3.0,165000.0,3,2017-01-31,35.0,2,111.0,53.0,2017-01-31,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
P_08737047,C_06213901,AG_04341937,2016-06-30,2015-06-30,1144000.0,1500.0,2.0,1300.0,2017-01-31,,2018-01-31,2,35.0,4.0,85000.0,1,2017-01-31,40.0,9,81.0,56.0,2017-01-31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
P_08726525,C_00106364,AG_04341937,2016-08-31,2014-08-31,1180000.0,1600.0,0.0,0.0,2017-01-31,2017-11-30,2018-01-31,2,45.0,7.0,155000.0,2,2017-01-31,40.0,9,81.0,56.0,2017-01-31,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
P_04529670,C_00106364,AG_04341937,2016-08-31,2014-08-31,1180000.0,1600.0,0.0,0.0,2017-01-31,2017-11-30,2018-01-31,2,45.0,7.0,155000.0,2,2017-01-31,40.0,9,81.0,56.0,2017-01-31,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
P_07734313,C_06427592,AG_04341937,2016-07-31,2014-07-31,1720000.0,2100.0,1.0,1200.0,2017-01-31,,2018-01-31,2,35.0,5.0,60000.0,1,2017-01-31,40.0,9,81.0,56.0,2017-01-31,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
P_07474437,C_05884064,AG_04341937,2016-05-31,2016-05-31,1360000.0,1600.0,1.0,1100.0,2017-01-31,,2018-01-31,2,35.0,5.0,85000.0,1,2017-01-31,40.0,9,81.0,56.0,2017-01-31,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
P_05491828,C_06008686,AG_04341937,2016-06-30,2015-05-31,1144000.0,1500.0,2.0,1400.0,2017-01-31,,2018-01-31,2,35.0,4.0,75000.0,1,2017-01-31,40.0,9,81.0,56.0,2017-01-31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
P_00781360,C_01604242,AG_04341937,2016-09-30,2014-09-30,1720000.0,1700.0,1.0,1100.0,2017-01-31,,2018-01-31,2,35.0,3.0,60000.0,1,2017-01-31,40.0,9,81.0,56.0,2017-01-31,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
P_00277008,C_01571137,AG_04341937,2016-05-31,2016-05-31,1288000.0,1400.0,1.0,1100.0,2017-01-31,,2018-01-31,2,35.0,5.0,70000.0,1,2017-01-31,40.0,9,81.0,56.0,2017-01-31,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
P_08736199,C_02843856,AG_05763615,2016-06-30,2015-06-30,1720000.0,3300.0,1.0,1200.0,2017-01-31,,2018-01-31,2,35.0,7.0,70000.0,1,2017-01-31,35.0,1,51.0,51.0,2017-01-31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P_08727471,C_01834911,AG_04408662,2016-07-31,2016-07-31,1180000.0,1400.0,2.0,1300.0,2017-01-31,2017-08-31,2018-01-31,1,30.0,3.0,50000.0,1,2017-01-31,65.0,1,58.0,50.0,2017-01-31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
P_08482870,C_05269379,AG_04408662,2016-06-30,2015-06-30,1144000.0,1300.0,2.0,1200.0,2017-01-31,,2018-01-31,1,30.0,7.0,55000.0,1,2017-01-31,65.0,1,58.0,50.0,2017-01-31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P_08724110,C_01821288,AG_03506634,2016-04-30,2016-05-31,1216000.0,2800.0,2.0,2200.0,2017-01-31,,2018-01-31,1,50.0,1.0,55000.0,2,2017-01-31,35.0,0,88.0,50.0,2017-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
P_07147807,C_04559220,AG_03506634,2016-08-31,2016-08-31,1216000.0,1800.0,2.0,1400.0,2017-01-31,,2018-01-31,2,40.0,4.0,50000.0,4,2017-01-31,35.0,0,88.0,50.0,2017-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
P_06158329,C_03379658,AG_03506634,2016-11-30,2016-11-30,1144000.0,1800.0,2.0,1500.0,2017-01-31,,2018-01-31,1,30.0,2.0,45000.0,2,2017-01-31,35.0,0,88.0,50.0,2017-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
P_05597134,C_08423087,AG_03506634,2016-10-31,2016-10-31,1072000.0,1700.0,2.0,1400.0,2017-01-31,,2018-01-31,1,40.0,8.0,50000.0,2,2017-01-31,35.0,0,88.0,50.0,2017-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
P_02912775,C_06920654,AG_03506634,2016-08-31,2016-08-31,1072000.0,1600.0,3.0,1500.0,2017-01-31,,2018-01-31,1,30.0,7.0,60000.0,3,2017-01-31,35.0,0,88.0,50.0,2017-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
P_08723519,C_05543967,AG_09418613,2016-05-31,2015-05-31,1216000.0,1400.0,2.0,1200.0,2017-01-31,,2018-01-31,1,35.0,2.0,50000.0,1,2017-01-31,40.0,8,137.0,75.0,2017-01-31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
P_08453923,C_04450683,AG_09418613,2016-06-30,2012-06-30,1072000.0,1300.0,2.0,1200.0,2017-01-31,2017-08-31,2018-01-31,1,30.0,3.0,60000.0,1,2017-01-31,40.0,8,137.0,75.0,2017-01-31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
P_05842866,C_01068304,AG_09418613,2016-11-30,2013-12-31,1108000.0,1300.0,1.0,1200.0,2017-01-31,,2018-01-31,1,35.0,2.0,50000.0,1,2017-01-31,40.0,8,137.0,75.0,2017-01-31,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
P_03532810,C_06673104,AG_09418613,2016-02-29,2015-02-28,1216000.0,2200.0,2.0,1900.0,2017-01-31,2017-03-31,2018-01-31,2,40.0,4.0,70000.0,1,2017-01-31,40.0,8,137.0,75.0,2017-01-31,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
P_08723417,C_09546052,AG_06084281,2016-01-31,2015-01-31,1468000.0,1800.0,2.0,1200.0,2017-01-31,,2018-01-31,2,35.0,3.0,70000.0,2,2017-01-31,35.0,2,59.0,54.0,2017-01-31,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
P_08717702,C_09422958,AG_02128503,2016-11-30,2016-11-30,1360000.0,2500.0,1.0,1100.0,2017-01-31,,2018-01-31,2,35.0,5.0,100000.0,3,2017-01-31,35.0,1,129.0,58.0,2017-01-31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
P_08246792,C_08265831,AG_02128503,2016-06-30,2016-08-31,1360000.0,4000.0,2.0,2700.0,2017-01-31,,2018-01-31,2,55.0,4.0,70000.0,1,2017-01-31,35.0,1,129.0,58.0,2017-01-31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
